ParlaMint-BE_2014-10-15-54-plenair-ip009x.u1	[[De voorzitter:]] De vergadering is geopend. La séance est ouverte.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u175	[[01.156 Karin Temmerman (sp.a):]] U had het inderdaad over 10,6 miljard euro. Anders zou de situatie nog erger zijn. U spreekt dus over 10,6 miljard euro. Hetzelfde Planbureau heeft echter berekend dat wij meer dan 13 miljard euro nodig hebben. Het is dus helemaal geen extra. Ook daar schuilt opnieuw een besparing. De redenering is dus dezelfde als voor de pensioenen. Leg mij dat alstublieft eens uit.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u176	[[01.157 Servais Verherstraeten (CD&V):]] Mijnheer de voorzitter, mevrouw Temmerman, er zijn pensioenmaatregelen die de vorige regering heeft getroffen. Zij hebben uiteraard een invloed op de pensioenuitgaven gehad. Zij hebben ervoor gezorgd dat mensen langer aan de slag bleven, waardoor minder pensioenuitgaven moesten worden uitbetaald. Zulks is uiteraard ook de bedoeling van de maatregelen van deze regering. Op termijn zal een en ander een besparing teweegbrengen, namelijk minder pensioenuitgaven, omdat mensen langer werken, meer socialezekerheidsbijdragen betalen en meer inkomsten voor de sociale zekerheid opleveren. Mevrouw Temmerman, op die manier zullen wij een en ander financieren. Collega’s, ook over de fiscale hervorming is reeds heel veel gezegd. Ik verwijs ter zake naar verslagen van de Nationale Bank, de Hoge Raad van Financiën, de OESO, de Europese Commissie en het IMF, die allemaal wijzen op de te hoge lasten op arbeid. Om die reden willen wij er ook iets aan veranderen. De suggestie luidde telkens een verschuiving naar andere lasten. Welnu, het is de eerste maal dat het principe van de taxshift in een regeerakkoord is opgenomen. Voor sommigen is dat veel te veel en voor anderen veel te weinig. In elk geval zetten wij stappen die in het verleden niet mogelijk waren. Van de huidige Europese president heb ik ooit geleerd: “ Pas à pas on va bien loin.” Wij voeren een taxshift door, dat kan niemand ontkennen, van 1 miljard voor de personenbelasting, 1 miljard voor de lastenverlaging van bedrijven en 1 miljard in het jaar 2015 voor de laagste uitkeringen, om zo zuurstof te geven aan de economie. Het is misschien ook goed om eens te spreken over wat er niet in het regeerakkoord staat. Daarover hebben we het tot nu toe nog niet gehad, ook niet in het ochtenddebat. Zo wordt de werkloosheidsduur niet in de tijd beperkt en wordt de degressiviteit in de werkloosheid niet verstrengd. Laat het mij nu houden op de fiscaliteit. Wij hadden een permanente fiscale regularisatie in 2005 en in de afgelopen legislatuur hebben wij die in een tijdelijke regularisatie omgezet. Welnu, dat staat niet meer in het regeerakkoord; die regularisatie is definitief begraven. Er komt geen fiscale regularisatie onder deze regering. Belastingen moeten betaald worden door iedereen en wie dat niet doet, moet de gevolgen dragen. In de voorbije maanden werd een boeiend debat gevoerd tussen politici, het middenveld, wetenschappers en commentatoren over het saneringsbeleid van de Europese Unie en de lidstaten die er deel van uitmaken. Daarnet hebben we het daarover nog gehad. Sommigen menen dat wij ons kapot sparen en anderen vinden dat we niet ver genoeg gaan. Daarstraks werd naar verschillende economische theorieën verwezen, die echter van mening verschillen. Ik ben zelf geen gevormd economist, maar slechts een eenvoudige jurist. Het gezond verstand leert mij echter dat gemaakte schulden vroeg of laat terugbetaald moeten worden. Die terugbetaling gebeurt best zo snel mogelijk. Hoe langer men wacht, des te groter wordt de schuldenberg. Men doet dit ook best in een ritme dat voor iedereen draaglijk is. Enkele maanden geleden heeft de toenmalige regering nog een stabiliteitsprogramma voorgelegd aan Europa. Ze garandeerde daarbij een evenwicht tegen 2016. We hebben dat opgeschoven naar 2018. Aan zij die ons verwijten dat we te streng zijn, wil ik zeggen dat we juist aan die economische theorieën tegemoet zijn gekomen om niet bruusk te handelen en de prille economische groei zeker niet te breken of te knakken. Dat zou trouwens elke regering gedaan hebben, hoe ze ook samengesteld zou zijn. Collega’s, ik sluit af. Deze regering heeft de ambitie om een sociaal-economisch toekomstplan uit te voeren en om de economie te versterken. Deze regering heeft echter ook een sociale agenda. Ze wil de economie versterken om mensen aan de slag te krijgen, om de pensioenen betaalbaar te houden en om de gezondheidszorg overeind te houden. Dat vergt structurele hervormingen en inspanningen van alle mensen. Wij hervormen niet om te hervormen, wij hervormen niet om heilige huisjes af te breken, wij hervormen opdat mensen het morgen en overmorgen even goed zouden hebben. Wij willen dat doen in overleg met de sociale partners en niet tegen hen in. Daarmee begint het regeerakkoord eigenlijk. Mijnheer de voorzitter, mijnheer de eerste minister, collega’s, in 2011 hebben de Vlaamse christendemocraten onderhandeld om een grote staatshervorming mogelijk te maken. In 2014 hebben wij onderhandeld om economische groei met sociale vooruitgang mogelijk te maken. Dat is wat deze regering nastreeft: een nieuw evenwicht realiseren om de toekomst te verzekeren. Mijnheer de eerste minister, daarom geven wij u en uw ploeg het vertrouwen en wensen we u alle succes toe.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u177	[[De voorzitter:]] Collega’s, ik heb een verzoek gekregen om artikel 50 van ons Reglement toe te passen. Ik lees het u voor: “Op schriftelijk voorstel van een lid, kan de Kamer de aanwezigheid van een regeringslid vorderen.” Ik heb hier een tekst voor mij liggen, ondertekend door mevrouw Temmerman, de heer Calvo, mevrouw Lalieux en mevrouw Fonck. Ik lees het u voor: “Om het regeerakkoord gefundeerd te kunnen bespreken en rekening houdend met de aankondiging van de minister van Begroting om cijfers ter beschikking te stellen van het Parlement, vraagt de Kamer de aanwezigheid van de minister van Begroting en de beschikking over de budgetcijfers.” Vraagt daarover iemand het woord? Ik wil u eraan herinneren dat, als wij hierover een debat starten, de spreektijd gelimiteerd is tot vijf minuten per fractie.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u178	[[01.158 Jean-Marc Nollet (Ecolo-Groen):]] Monsieur le président, monsieur le premier ministre, mesdames et messieurs les membres du gouvernement, chers collègues, hier, notre premier ministre faisait une déclaration, non pas ici à la tribune du Parlement mais dans la presse. Dans le journal Le Soir, le premier ministre disait: "C'est remarquable d'avoir un budget pluriannuel aussi précis jusqu'en 2018!". Le premier ministre poursuivait en disant: "Les citoyens savent à quoi s'attendre." Aujourd'hui, monsieur le président, monsieur le premier ministre, les citoyens ne savent toujours pas à quoi s'attendre. Où est ce budget? Vit-on dans un État avec ce gouvernement qui est tel que nous ne sommes plus capables de délivrer au Parlement les éléments fondamentaux, ceux qui appuient votre politique? Où sont ces chiffres? Pourquoi les cachez-vous? Qu'avez-vous à ne pas montrer ici, maintenant, au Parlement? Monsieur le premier ministre, votre ministre du Budget, tout à l'heure, à 10 h 30 ce matin, nous a annoncé les chiffres pour 14 h 00. Il est maintenant 17 h 40 et nous n'avons pas ces chiffres. J'ai posé la question au président de la Chambre il y a une demi-heure. S'agit-il d'un problème de photocopieuse à la Chambre? Sait-on jamais … Il a répondu par la négative. Quel est le problème? S'agit-il d'un problème d'ordinateur au sein du gouvernement? Avez-vous à ce point changé les choses qu'aujourd'hui vous n'êtes plus capable de les faire fonctionner correctement? Est-il logique au 21e siècle, lorsqu'un gouvernement dépose un projet d'accord de gouvernement, qu'il ne soit pas capable d'asseoir ses propositions sur un budget? Non, ce n'est pas acceptable! Vous l'avez dit vous-même: les citoyens doivent savoir à quoi s'attendre. Monsieur le premier ministre, aujourd'hui, vous devez déposer ces chiffres et nous devons suspendre la séance tant que les chiffres ne sont pas à notre disposition!
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u179	[[01.159 Catherine Fonck (cdH):]] Monsieur le président, monsieur le premier ministre, si nous n'avons pas le droit d'obtenir ces tableaux, je constate que certains d'entre eux circulent déjà sur Twitter. À tout le moins, j'estime donc que le premier ministre pourrait mettre ceux-là à notre disposition. Monsieur le premier ministre, si vous le désirez, je peux vous les envoyer. Plus sérieusement, vous n'avez encore transmis aucune information. Contrairement à ce qu'a dit hier M. Ducarme, voilà qui constitue un vrai problème, qui n'a rien d'une habitude. Vous vous êtes présenté devant la Chambre sans mettre à disposition les chiffres généraux du cadre budgétaire de votre programme. Je ne parle pas des chiffres détaillés, mais seulement des généraux. Rien, rien! Ni pour les membres de l'opposition ni pour les membres de votre propre majorité. Chers collègues de la majorité, oseriez-vous acheter un chat dans un sac et voter la confiance sans le moindre chiffre? Monsieur le premier ministre, ne pas les exposer ni les mettre à disposition des élus du peuple le jour de la déclaration gouvernementale au Parlement ne m'encourage pas à penser que le gouvernement, comme se plaît à le dire le premier ministre, est un gouvernement de courage et de responsabilité. Au contraire!
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u180	[[01.160 Charles Michel, premier ministre:]] Monsieur le président, chers collègues, quelques réactions tout de même! Personne n'est dupe du jeu qui se joue actuellement. Je veux rappeler que les débats portent sur une déclaration gouvernementale. Il s'agit donc de définir les orientations, les décisions que l'on veut pour les cinq prochaines années. Tout au long du débat, à plusieurs reprises, ce dont je me réjouis puisque c'est le débat démocratique, des parlementaires de l'opposition ont saisi l'occasion d'interroger des ministres, qui ont fourni des réponses. Je confirme donc que cette déclaration gouvernementale n'est pas classique. Elle n'est pas non plus banale puisque, à la différence d'autres déclarations gouvernementales, comme je l'ai démontré hier dans ma déclaration lorsque j'ai eu la possibilité de la présenter devant le Parlement, nous sommes dans un degré de précision sur certains points qui dépasse un cadre habituel. Dans le même temps, j'observe que depuis un quart de siècle, jamais en parallèle avec une déclaration gouvernementale, des tableaux budgétaires n'ont été livrés, ayant été réservés au débat budgétaire.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u181	Je n'ai pas terminé! Je voudrais confirmer ce que j'ai indiqué hier. Au moment où se tiendront les débats thématiques, chacun des membres du gouvernement aura aussi l'occasion d'expliquer dans le détail les engagements pris dans cette déclaration gouvernementale. J'ai également indiqué que, lorsque toutes les données techniques seront validées et finalisées, elles seront transmises au parlement. Et je ne permettrai pas que mon gouvernement lui délivre des chiffres et des notifications qui ne sont pas parfaitement validés!
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u182	[[01.161 Kristof Calvo (Ecolo-Groen):]] Mijnheer de eerste minister, ik ben blij dat wij u voor een eerste keer gehoord hebben. Eergisteren hebt u in Le Soir over de budgettaire tabel gesproken en gisteren werd ze door onze fractie opgevraagd. De budgettaire tabel is ons deze ochtend door uw regering beloofd, ze zou ter beschikking worden gesteld van dit Parlement en dat is een goede zaak. Wij hebben op dat moment gezegd dat wij het debat niet zouden stilleggen en niet tot een procedureslag zouden overgaan. Wij kijken uit naar die cijfers die zijn beloofd, maar ze zijn uitgesteld en daarnet – het dieptepunt – heeft uw begrotingsminister gezegd dat hij genoeg heeft van die vraag. Het probleem is heel eenvoudig op te lossen, mijnheer Michel, want niemand wordt beter van dit schouwspel, zeker uw regering niet. U haalt de heer Jamar terug uit het buffet en u zegt: “Die soep is opgegeten, u komt terug en u legt de tabel op tafel.” Het probleem op dit moment is niet de oppositie. Het is ook niet de Kamervoorzitter, die er het beste van probeert te maken. Het probleem is uw regering, die al acht uur geleden cijfers heeft beloofd, waarop burgers en bedrijven in dit land recht hebben. Los het op, het is uw verantwoordelijkheid als eerste minister.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u183	[[01.162 Denis Ducarme (MR):]] Monsieur le président, une nouvelle fois, j'ai le sentiment que le débat prend un sens étrange, surréaliste même. J'ai entendu M. Nollet s'interroger sur ce que l'on veut cacher et dire que les citoyens ne savent pas à quoi s'attendre. Venant de vous, monsieur Nollet – cela a déjà été dit –, c'est très surprenant compte tenu de la gestion qui a été la vôtre quand vous étiez ministre concernant un certain nombre de dossiers. Vous devriez attendre encore un peu, monsieur Nollet, avant d'oublier un passé trop récent, et vous interroger publiquement sur ce que l'on cache aux citoyens en mettant en évidence le fait qu'ils ne savent pas à quoi s'attendre. Nous souhaitons vraiment avancer. Il est utile de reprendre l'ordre des travaux et, si nécessaire, monsieur le président, nous demanderons un vote à ce sujet.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u184	[[01.163 Karin Temmerman (sp.a):]] Mijnheer de voorzitter, collega’s van de meerderheid, mijnheer de eerste minister, mijnheer Ducarme, nogmaals, men moet de geschiedenis geen geweld aandoen. Het is helemaal niet zo dat het nooit is gebeurd. Ik ben misschien vrij nieuw in het Parlement, maar mijn meer ervaren collega’s uit de fractie bevestigen dat het al heel dikwijls is gebeurd. Ik vind het trouwens een schande dat wij hierover moeten debatteren, mijnheer de eerste minister. Wij verliezen tijd en kunnen het inhoudelijk debat niet voortzetten. Ik zeg het nogmaals: dat is te wijten aan uw regering en uw minister. Hij kon immers vanmorgen niet antwoorden op een aantal vragen, maar hij zei dat de tabellen twee uur later beschikbaar zouden zijn. Wij zijn ondertussen al acht uur verder, en wij hebben de tabellen nog niet. Leg de schuld dus niet bij de oppositie. Mijnheer Ducarme, zeg ook niet dat wij spelletjes spelen. Het spelletje is begonnen met uw minister. Zal de regering op deze manier voortdoen, mijnheer de eerste minister? Op één dag worden eerst dingen beloofd, die nadien niet worden nagekomen. Ik vrees dan ook dat u voor een zeer groot probleem staat.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u185	[[01.164 Melchior Wathelet (cdH):]] Monsieur le président, je voudrais simplement réagir aux propos tenus par le premier ministre. Bien entendu, monsieur le premier ministre, ce ne sont pas les tableaux budgétaires qui sont demandés, étant donné que ceux-ci seront discutés en commission du Budget. Nous ne sommes pas des sots! Nous savons que ce n'est pas cela qui doit être déposé aujourd'hui. Par contre, dans le cadre de vos négociations, vous avez – je l'espère – fait des tableaux dans lesquels vous avez mis des plus et des moins pour élaborer le budget que vous nous présentez aujourd'hui. Vous vous en êtes vanté dans la presse. "Cela n'a jamais été fait avec autant de précision", avez-vous dit. Ce que je peux également vous dire, c'est que sous le précédent gouvernement, avec des libéraux, avec notamment un ministre de tutelle Open Vld, nous avons déposé, en présentant ce budget, des tableaux, qui ne sont pas des tableaux budgétaires à déposer en commission. Avec vous… [[(brouhaha]] sur les bancs) Dans le cadre de la déclaration du deuxième mardi d'octobre, comme la discussion aujourd'hui. Nous l'avons fait! Et je remercie M. Jamar de rentrer. Monsieur le premier ministre, vous nous avez dit, hier, à cette tribune que vous vouliez être courageux, transparent, montrer aux citoyens les mesures. Mais montrez-les! Dites-nous comment vous les financez! Montrez-nous ces tableaux qui vous permettent d'avoir ce budget que vous dites être si bien détaillé, si précis! Donnez-les! Nous aurions pu gagner beaucoup de temps, monsieur Ducarme, si M. Jamar avait respecté son engagement de tout à l'heure. À 10 h 00, il promet de nous les transmettre pour midi. Nous aurions pu gagner six heures simplement en respectant un engagement. Si ce gouvernement dit des choses, prend des engagements sans les respecter, si telle est votre manière de faire pour redorer, pour retisser ce lien avec les citoyens, laissez-moi vous dire que vous êtes mal parti! Soit nous travaillons correctement et vous respectez vos engagements et vous nous permettez de faire un travail de saine opposition, soit ne vous étonnez pas que des débats s'éternisent, car nous continuons à devoir nous informer! Vous avez participé à cette discussion. Vous avez ces tableaux. Si vous n'avez pas peur, si vous en êtes fiers, donnez-les! Cela nous fera gagner à tous beaucoup de temps et cela nous permettra d'avoir un débat serein.
