Country	SpeakerID	Name	Forename	Surname	RoleName	Minister	MP	Par. groups	Pol. parties	Sex	Birth date	Birth place	Death date	Death place	Education	Occupation	Wikipedia URL	Official URLs	
PT	JorgeFernandoRodriguesPereira	Jorge Fernando Rodrigues Pereira	Jorge	Fernando|Rodrigues|Pereira	-	-	2011-06-20/2015-10-22	GP-PS[-/-]	PS[-/-]	M	1985-08-10	-	-	-	-	-	-	-
PT	JorgeFilipeTeixeiraSeguroSanches	Jorge Filipe Teixeira Seguro Sanches	Jorge	Filipe|Teixeira|Seguro|Sanches	-	-	2011-06-20/2015-10-22	GP-PS[-/-]	PS[-/-]	M	1965-07-30	-	-	-	-	-	-	-
PT	JorgeGabrielDuarteCatanaMonteiroMartins	Jorge Gabriel Duarte Catana Monteiro Martins	Jorge	Gabriel|Duarte|Catana|Monteiro|Martins	-	-	2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1965-08-10	-	-	-	-	-	-	-
PT	JorgeLacãoCosta	Jorge Lacão Costa	Jorge	Lacão|Costa	-	-	2011-06-20/2015-10-22|2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1954-09-04	-	-	-	-	-	-	-
PT	JorgeManuelCapelaGonçalvesFão	Jorge Manuel Capela Gonçalves Fão	Jorge	Manuel|Capela|Gonçalves|Fão	-	-	2011-06-20/2015-10-22	GP-PS[-/-]	PS[-/-]	M	1957-11-04	-	-	-	-	-	-	-
PT	JorgeManuelCostaCampos	Jorge Manuel Costa Campos	Jorge	Manuel|Costa|Campos	-	-	2015-10-23/2018-12-01	GP-BE[-/-]	BE[-/-]	M	1947-12-06	-	-	-	-	-	-	-
PT	JorgeManueldoNascimentoBotelho	Jorge Manuel do Nascimento Botelho	Jorge	Manuel|do|Nascimento|Botelho	-	-	-	GP-PS[-/-]	PS[-/-]	M	1967-07-17	-	-	-	-	-	-	-
PT	JorgeManuelFerreiraCordeiro	Jorge Manuel Ferreira Cordeiro	Jorge	Manuel|Ferreira|Cordeiro	-	-	2011-06-20/2015-10-22	GP-PCP[-/-]	PCP[-/-]	M	1953-10-25	-	-	-	-	-	-	-
PT	JorgeManuelLopesMoreiradaSilva	Jorge Manuel Lopes Moreira da Silva	Jorge	Manuel|Lopes|Moreira|da|Silva	-	2013-07-24/2015-10-29|2015-10-30/2015-11-25	2015-11-26/2016-11-01	GP-PSD[-/-]	PSD[-/-]	M	1971-04-24	-	-	-	-	-	-	-
PT	JorgeManuelNogueiroGomes	Jorge Manuel Nogueiro Gomes	Jorge	Manuel|Nogueiro|Gomes	-	-	2017-10-21/2019-10-24|2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1951-10-28	-	-	-	-	-	-	-
PT	JorgeManuelRosendoGonçalves	Jorge Manuel Rosendo Gonçalves	Jorge	Manuel|Rosendo|Gonçalves	-	-	2011-06-20/2015-10-22	GP-PS[-/-]	PS[-/-]	M	1955-08-17	-	-	-	-	-	-	-
PT	JorgeManuelTorresFalcatoSimões	Jorge Manuel Torres Falcato Simões	Jorge	Manuel|Torres|Falcato|Simões	-	-	2015-10-23/2019-10-24	GP-BE[-/-]	BE[-/-]	M	1953-12-07	-	-	-	-	-	-	-
PT	JorgeMorenoDelgado	Jorge Moreno Delgado	Jorge	Moreno|Delgado	-	-	-	GP-PS[-/-]	PS[-/-]	M	-	-	-	-	-	-	-	-
PT	JorgePauloCorreia	Jorge Paulo Correia	Jorge	Paulo|Correia	-	-	-	-	CDS-PP[-/-]	M	1950-12-20	-	-	-	-	-	-	-
PT	JorgePaulodaSilvaOliveira	Jorge Paulo da Silva Oliveira	Jorge	Paulo|da|Silva|Oliveira	-	-	2011-06-20/2015-10-22|2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PSD[-/-]	PSD[-/-]	M	1965-12-28	-	-	-	-	-	-	-
PT	JorgeSalgueiroMendes	Jorge Salgueiro Mendes	Jorge	Salgueiro|Mendes	-	-	2019-10-25/2022-03-28	GP-PSD[-/-]	PSD[-/-]	M	1965-01-11	-	-	-	-	-	-	-
PT	JoséAdelmoGouveiaBordaloJunqueiro	José Adelmo Gouveia Bordalo Junqueiro	José	Adelmo|Gouveia|Bordalo|Junqueiro	-	-	2011-06-20/2015-10-22	GP-PS[-/-]	PS[-/-]	M	1953-06-28	-	-	-	-	-	-	-
PT	JoséAlbertoAzevedoLourenço	José Alberto Azevedo Lourenço	José	Alberto|Azevedo|Lourenço	-	-	2011-06-20/2015-10-22	GP-PCP[-/-]	PCP[-/-]	M	1957-11-25	-	-	-	-	-	-	-
PT	JoséAlbertodeAzeredoFerreiraLopes	José Alberto de Azeredo Ferreira Lopes	José	Alberto|de|Azeredo|Ferreira|Lopes	-	2015-11-26/2018-10-15	-	-	Independente[-/-]	M	1961-06-20	-	-	-	-	-	-	-
PT	JoséAlbertoNunesFerreiraGomes	José Alberto Nunes Ferreira Gomes	José	Alberto|Nunes|Ferreira|Gomes	-	-	-	-	-	M	-	-	-	-	-	-	-	-
PT	JoséAntóniodeSousaeSilva	José António de Sousa e Silva	José	António|de|Sousa|e|Silva	-	-	2015-10-23/2019-10-24	GP-PSD[-/-]	PSD[-/-]	M	1955-01-17	-	-	-	-	-	-	-
PT	JoséAntónioFonsecaVieiradaSilva	José António Fonseca Vieira da Silva	José	António|Fonseca|Vieira|da|Silva	-	2015-11-26/2019-10-25	2011-06-20/2015-10-22|2015-10-23/2015-11-25	GP-PS[-/-]	PS[-/-]	M	1953-02-14	-	-	-	-	-	-	-
PT	JoséApolinárioNunesPortada	José Apolinário Nunes Portada	José	Apolinário|Nunes|Portada	-	-	2015-10-30/2015-11-25	GP-PS[-/-]	PS[-/-]	M	1962-07-22	-	-	-	-	-	-	-
PT	JoséArturTavaresNeves	José Artur Tavares Neves	José	Artur|Tavares|Neves	-	-	-	GP-PS[-/-]	PS[-/-]	M	-	-	-	-	-	-	-	-
PT	JoséBorgesdeAraújodeMouraSoeiro	José Borges de Araújo de Moura Soeiro	José	Borges|de|Araújo|de|Moura|Soeiro	-	-	2011-06-20/2015-10-22|2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-BE[-/-]	BE[-/-]	M	1984-08-11	-	-	-	-	-	-	-
PT	JoséCarlosBravoNico	José Carlos Bravo Nico	José	Carlos|Bravo|Nico	-	-	2011-06-20/2015-10-22	GP-PS[-/-]	PS[-/-]	M	1964-09-11	-	-	-	-	-	-	-
PT	JoséCarlosCorreiaMotadeAndrade	José Carlos Correia Mota de Andrade	José	Carlos|Correia|Mota|de|Andrade	-	-	2011-06-20/2015-10-22	GP-PS[-/-]	PS[-/-]	M	1955-11-25	-	-	-	-	-	-	-
PT	JoséCarlosCostaBarros	José Carlos Costa Barros	José	Carlos|Costa|Barros	-	-	2015-10-23/2019-10-24	GP-PSD[-/-]	PSD[-/-]	M	1963-07-19	-	-	-	-	-	-	-
PT	JoséCarlosdasDoresZorrinho	José Carlos das Dores Zorrinho	José	Carlos|das|Dores|Zorrinho	-	-	2011-06-20/2015-10-22	GP-PS[-/-]	PS[-/-]	M	1959-05-28	-	-	-	-	-	-	-
PT	JoséCarlosRibeiroBarbosa	José Carlos Ribeiro Barbosa	José	Carlos|Ribeiro|Barbosa	-	-	2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1983-12-16	-	-	-	-	-	-	-
PT	JoséCouto	José Couto	José	Couto	-	-	-	-	Independente[-/-]	M	-	-	-	-	-	-	-	-
PT	JosédeAlmeidaCesário	José de Almeida Cesário	José	de|Almeida|Cesário	-	-	2015-11-26/2019-10-24|2019-10-25/2022-03-28	GP-PSD[-/-]	PSD[-/-]	M	1958-07-20	-	-	-	-	-	-	-
PT	JoséDiogoSantiagodeAlbuquerque	José Diogo Santiago de Albuquerque	José	Diogo|Santiago|de|Albuquerque	-	-	-	-	-	M	1972-11-10	-	-	-	-	-	-	-
PT	JoséDuartedeAlmeidaRibeiroeCastro	José Duarte de Almeida Ribeiro e Castro	José	Duarte|de|Almeida|Ribeiro|e|Castro	-	-	2011-06-20/2015-10-22	GP-CDS-PP[-/-]	CDS-PP[-/-]	M	1953-12-24	-	-	-	-	-	-	-
PT	JoséDuartePiteiraRicaSilvestreCordeiro	José Duarte Piteira Rica Silvestre Cordeiro	José	Duarte|Piteira|Rica|Silvestre|Cordeiro	-	-	2011-06-20/2014-04-28	GP-PS[-/-]	PS[-/-]	M	1979-02-23	-	-	-	-	-	-	-
PT	JoséErnestoFigueiraFerraz	José Ernesto Figueira Ferraz	José	Ernesto|Figueira|Ferraz	-	-	2015-10-23/2019-10-24	GP-BE[-/-]	BE[-/-]	M	1974-06-13	-	-	-	-	-	-	-
PT	JoséFernandoGomesMendes	José Fernando Gomes Mendes	José	Fernando|Gomes|Mendes	-	-	2020-11-06/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1962-01-28	-	-	-	-	-	-	-
PT	JoséHélderdoAmaral	José Hélder do Amaral	José	Hélder|do|Amaral	-	-	2011-06-20/2015-10-22|2015-10-23/2019-10-24	GP-CDS-PP[-/-]	CDS-PP[-/-]	M	1967-06-08	-	-	-	-	-	-	-
PT	JoséHonórioFariaGonçalvesNovo	José Honório Faria Gonçalves Novo	José	Honório|Faria|Gonçalves|Novo	-	-	2011-06-20/2015-10-22	GP-PCP[-/-]	PCP[-/-]	M	1950-10-24	-	-	-	-	-	-	-
PT	JoséJoaquimCancelaMoura	José Joaquim Cancela Moura	José	Joaquim|Cancela|Moura	-	-	2019-10-25/2022-03-28	GP-PSD[-/-]	PSD[-/-]	M	1963-07-27	-	-	-	-	-	-	-
PT	JoséLinoFonsecaRamos	José Lino Fonseca Ramos	José	Lino|Fonseca|Ramos	-	-	2011-06-20/2015-06-08	GP-CDS-PP[-/-]	CDS-PP[-/-]	M	1969-03-21	-	-	-	-	-	-	-
PT	JoséLuísPereiraCarneiro	José Luís Pereira Carneiro	José	Luís|Pereira|Carneiro	-	-	2015-10-23/2015-11-25|2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1971-10-04	-	-	-	-	-	-	-
PT	JoséLuísPureza	José Luís Pureza	José	Luís|Pureza	-	-	-	-	CDS-PP[-/-]	M	1950-12-20	-	-	-	-	-	-	-
PT	JoséLuísTeixeiraFerreira	José Luís Teixeira Ferreira	José	Luís|Teixeira|Ferreira	-	-	2011-06-20/2015-10-22|2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PEV[-/-]	PEV[-/-]	M	1962-08-27	-	-	-	-	-	-	-
PT	JoséManuelBeleza	José Manuel Beleza	José	Manuel|Beleza	-	-	-	-	CDS-PP[-/-]	M	1950-12-20	-	-	-	-	-	-	-
PT	JoséManueldeAlbuquerquePortocarreroCanavarro	José Manuel de Albuquerque Portocarrero Canavarro	José	Manuel|de|Albuquerque|Portocarrero|Canavarro	-	-	2011-06-20/2015-10-22	GP-PSD[-/-]	PSD[-/-]	M	1965-04-17	-	-	-	-	-	-	-
PT	JoséManueldeMatosCorreia	José Manuel de Matos Correia	José	Manuel|de|Matos|Correia	-	-	2011-06-20/2015-10-22|2015-10-23/2019-10-24	GP-PSD[-/-]	PSD[-/-]	M	1963-05-08	-	-	-	-	-	-	-
PT	JoséManueldeSousaRodrigues	José Manuel de Sousa Rodrigues	José	Manuel|de|Sousa|Rodrigues	-	-	2011-06-20/2015-10-22	GP-CDS-PP[-/-]	CDS-PP[-/-]	M	1960-07-13	-	-	-	-	-	-	-
PT	JoséManuelLelloRibeirodeAlmeida	José Manuel Lello Ribeiro de Almeida	José	Manuel|Lello|Ribeiro|de|Almeida	-	-	2011-06-20/2015-10-22	GP-PS[-/-]	PS[-/-]	M	1944-05-18	-	-	-	-	-	-	-
PT	JoséManuelMarquesdaSilvaPureza	José Manuel Marques da Silva Pureza	José	Manuel|Marques|da|Silva|Pureza	-	-	2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-BE[-/-]	BE[-/-]	M	1958-12-18	-	-	-	-	-	-	-
PT	JoséManuelMarquesdeMatosRosa	José Manuel Marques de Matos Rosa	José	Manuel|Marques|de|Matos|Rosa	-	-	2011-06-20/2015-10-22|2015-10-23/2019-10-24	GP-PSD[-/-]	PSD[-/-]	M	1959-09-04	-	-	-	-	-	-	-
PT	JoséManuelSantosdeMagalhães	José Manuel Santos de Magalhães	José	Manuel|Santos|de|Magalhães	-	-	2011-06-20/2015-10-22|2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1952-03-16	-	-	-	-	-	-	-
PT	JoséManuelVazCarpinteira	José Manuel Vaz Carpinteira	José	Manuel|Vaz|Carpinteira	-	-	2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1959-04-06	-	-	-	-	-	-	-
PT	JoséMariaBarbosaCardoso	José Maria Barbosa Cardoso	José	Maria|Barbosa|Cardoso	-	-	2019-10-25/2022-03-28	GP-BE[-/-]	BE[-/-]	M	1960-12-20	-	-	-	-	-	-	-
PT	JoséMariaLopesSilvano	José Maria Lopes Silvano	José	Maria|Lopes|Silvano	-	-	2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PSD[-/-]	PSD[-/-]	M	1957-02-28	-	-	-	-	-	-	-
PT	JoséMariaTeixeiraLeiteMartins	José Maria Teixeira Leite Martins	José	Maria|Teixeira|Leite|Martins	-	-	-	-	-	M	-	-	-	-	-	-	-	-
PT	JoséMendesBota	José Mendes Bota	José	Mendes|Bota	-	-	2011-06-20/2014-12-01	GP-PSD[-/-]	PSD[-/-]	M	1955-08-04	-	-	-	-	-	-	-
PT	JoséMiguelAbreudeFigueiredoMedeiros	José Miguel Abreu de Figueiredo Medeiros	José	Miguel|Abreu|de|Figueiredo|Medeiros	-	-	2015-10-23/2018-07-24	GP-PS[-/-]	PS[-/-]	M	1960-12-31	-	-	-	-	-	-	-
PT	JoséPaulinoCarvalhodeAscenção	José Paulino Carvalho de Ascenção	José	Paulino|Carvalho|de|Ascenção	-	-	2015-10-23/2018-04-16	GP-BE[-/-]	BE[-/-]	M	1972-06-22	-	-	-	-	-	-	-
PT	JoséPedroCorreiadeAguiarBranco	José Pedro Correia de Aguiar Branco	José	Pedro|Correia|de|Aguiar|Branco	-	2011-06-20/2015-10-29|2015-10-30/2015-11-25	2015-11-26/2019-10-24	GP-PSD[-/-]	PSD[-/-]	M	1957-07-18	-	-	-	-	-	-	-
PT	JoséRuiAlvesDuarteCruz	José Rui Alves Duarte Cruz	José	Rui|Alves|Duarte|Cruz	-	-	2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1966-11-14	-	-	-	-	-	-	-
PT	LaraFernandesMartinho	Lara Fernandes Martinho	Lara	Fernandes|Martinho	-	-	2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	F	1978-11-06	-	-	-	-	-	-	-
PT	LauraMariaSantosdeSousaEsperança	Laura Maria Santos de Sousa Esperança	Laura	Maria|Santos|de|Sousa|Esperança	-	-	2011-06-20/2015-10-22	GP-PSD[-/-]	PSD[-/-]	F	1958-02-19	-	-	-	-	-	-	-
PT	LauraPatríciadeSousaMonteiroMagalhães	Laura Patrícia de Sousa Monteiro Magalhães	Laura	Patrícia|de|Sousa|Monteiro|Magalhães	-	-	2015-10-23/2019-10-24	GP-PSD[-/-]	PSD[-/-]	F	1988-06-08	-	-	-	-	-	-	-
PT	LaurentinoJoséMonteiroCastroDias	Laurentino José Monteiro Castro Dias	Laurentino	José|Monteiro|Castro|Dias	-	-	2011-06-20/2015-10-22	GP-PS[-/-]	PS[-/-]	M	1954-02-04	-	-	-	-	-	-	-
PT	LúciaFernandaFerreiraAraújoSilva	Lúcia Fernanda Ferreira Araújo Silva	Lúcia	Fernanda|Ferreira|Araújo|Silva	-	-	2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	F	1964-03-02	-	-	-	-	-	-	-
PT	LídiaMariaBulcãoRosadaSilveiraDutra	Lídia Maria Bulcão Rosa da Silveira Dutra	Lídia	Maria|Bulcão|Rosa|da|Silveira|Dutra	-	-	2011-06-20/2015-10-22	GP-PSD[-/-]	PSD[-/-]	F	1975-04-19	-	-	-	-	-	-	-
PT	LeonardoBandeiradeMeloMathias	Leonardo Bandeira de Melo Mathias	Leonardo	Bandeira|de|Melo|Mathias	-	-	-	-	-	M	-	-	-	-	-	-	-	-
PT	LeonelFernandoPintoCoelhodaCosta	Leonel Fernando Pinto Coelho da Costa	Leonel	Fernando|Pinto|Coelho|da|Costa	-	-	2015-10-23/2019-10-24	GP-PSD[-/-]	PSD[-/-]	M	1981-11-23	-	-	-	-	-	-	-
PT	LilianaSofiaBouçadaSilva	Liliana Sofia Bouça da Silva	Liliana	Sofia|Bouça|da|Silva	-	-	2015-10-23/2019-10-24	GP-PSD[-/-]	PSD[-/-]	F	1978-07-07	-	-	-	-	-	-	-
PT	LinaMariaCardosoLopes	Lina Maria Cardoso Lopes	Lina	Maria|Cardoso|Lopes	-	-	2019-10-25/2022-03-28	GP-PSD[-/-]	PSD[-/-]	F	1961-05-28	-	-	-	-	-	-	-
PT	LíliaAnadaCruzOliveiraMartinsÁguas	Lília Ana da Cruz Oliveira Martins Águas	Lília	Ana|da|Cruz|Oliveira|Martins|Águas	-	-	2015-10-23/2019-10-24	GP-CDS-PP[-/-]	CDS-PP[-/-]	F	1977-05-19	-	-	-	-	-	-	-
PT	LucindaCarlotaMonteiroFerreiradeOliveiraFonseca	Lucinda Carlota Monteiro Ferreira de Oliveira Fonseca	Lucinda	Carlota|Monteiro|Ferreira|de|Oliveira|Fonseca	-	-	2015-10-23/2019-10-24	GP-PS[-/-]	PS[-/-]	F	1955-12-04	-	-	-	-	-	-	-
PT	LuísAntónioPitaAmeixa	Luís António Pita Ameixa	Luís	António|Pita|Ameixa	-	-	2011-06-20/2015-10-22	GP-PS[-/-]	PS[-/-]	M	1960-10-13	-	-	-	-	-	-	-
PT	LuísDavidTrindadeMoreiraTesta	Luís David Trindade Moreira Testa	Luís	David|Trindade|Moreira|Testa	-	-	2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1978-01-20	-	-	-	-	-	-	-
PT	LuísEmídioLopesMateusFazenda	Luís Emídio Lopes Mateus Fazenda	Luís	Emídio|Lopes|Mateus|Fazenda	-	-	2011-06-20/2015-10-22	GP-BE[-/-]	BE[-/-]	M	1957-10-08	-	-	-	-	-	-	-
PT	LuísFilipeCarrilhodeCastroMendes	Luís Filipe Carrilho de Castro Mendes	Luís	Filipe|Carrilho|de|Castro|Mendes	-	2016-04-14/2018-10-14	-	-	Independente[-/-]	M	1950-11-21	-	-	-	-	-	-	-
PT	LuísFilipeMontenegroCardosodeMoraisEsteves	Luís Filipe Montenegro Cardoso de Morais Esteves	Luís	Filipe|Montenegro|Cardoso|de|Morais|Esteves	-	-	2011-06-20/2015-10-22|2015-10-23/2019-10-24	GP-PSD[-/-]	PSD[-/-]	M	1973-02-16	-	-	-	-	-	-	-
PT	LuísFilipeValenzuelaTavaresMenezesLopes	Luís Filipe Valenzuela Tavares Menezes Lopes	Luís	Filipe|Valenzuela|Tavares|Menezes|Lopes	-	-	2011-06-20/2014-12-06	GP-PSD[-/-]	PSD[-/-]	M	1980-12-20	-	-	-	-	-	-	-
PT	LuísLoureirodeCastro	Luís Loureiro de Castro	Luís	Loureiro|de|Castro	-	-	2015-10-23/2019-10-24	GP-PS[-/-]	PS[-/-]	M	1955-12-04	-	-	-	-	-	-	-
PT	LuísÁlvaroBarbosadeCamposFerreira	Luís Álvaro Barbosa de Campos Ferreira	Luís	Álvaro|Barbosa|de|Campos|Ferreira	-	-	2011-06-20/2013-07-25|2015-11-26/2019-10-24	GP-PSD[-/-]	PSD[-/-]	M	1961-11-26	-	-	-	-	-	-	-
PT	LuísManuelCapoulasdosSantos	Luís Manuel Capoulas dos Santos	Luís	Manuel|Capoulas|dos|Santos	-	-	2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1951-08-22	-	-	-	-	-	-	-
PT	LuísManuelMoraisLeiteRamos	Luís Manuel Morais Leite Ramos	Luís	Manuel|Morais|Leite|Ramos	-	-	2011-06-20/2015-10-22|2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PSD[-/-]	PSD[-/-]	M	1961-10-29	-	-	-	-	-	-	-
PT	LuísMariadeBarrosSerraMarquesGuedes	Luís Maria de Barros Serra Marques Guedes	Luís	Maria|de|Barros|Serra|Marques|Guedes	-	2013-04-13/2015-10-29|2015-10-30/2015-11-25	2015-11-26/2019-10-24|2019-10-25/2022-03-28	GP-PSD[-/-]	PSD[-/-]	M	1957-08-25	-	-	-	-	-	-	-
PT	LuísMarquesMendes	Luís Marques Mendes	Luís	Marques|Mendes	-	-	-	-	CDS-PP[-/-]	M	1950-12-20	-	-	-	-	-	-	-
PT	LuísMigueldaGraçaNunes	Luís Miguel da Graça Nunes	Luís	Miguel|da|Graça|Nunes	-	-	2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1972-08-16	-	-	-	-	-	-	-
PT	LuísMigueldeFreitasMarquesCarvalhoSoares	Luís Miguel de Freitas Marques Carvalho Soares	Luís	Miguel|de|Freitas|Marques|Carvalho|Soares	-	-	2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1983-07-08	-	-	-	-	-	-	-
PT	LuísMiguelMorgadoLaranjeiro	Luís Miguel Morgado Laranjeiro	Luís	Miguel|Morgado|Laranjeiro	-	-	2011-06-20/2015-10-22	GP-PS[-/-]	PS[-/-]	M	1965-08-13	-	-	-	-	-	-	-
PT	LuísMiguelOliveiradosReis	Luís Miguel Oliveira dos Reis	Luís	Miguel|Oliveira|dos|Reis	-	-	2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1972-06-30	-	-	-	-	-	-	-
PT	LuísMiguelPoiaresPessoaMaduro	Luís Miguel Poiares Pessoa Maduro	Luís	Miguel|Poiares|Pessoa|Maduro	-	2013-04-13/2015-10-30	-	GP-PSD[-/-]	PSD[-/-]	M	1967-01-03	-	-	-	-	-	-	-
PT	LuísMiguelVilhenadeCarvalho	Luís Miguel Vilhena de Carvalho	Luís	Miguel|Vilhena|de|Carvalho	-	-	2015-10-23/2019-10-24	GP-PS[-/-]	PS[-/-]	M	1963-07-07	-	-	-	-	-	-	-
PT	LuísPedroMachadoSampaiodeSousaPimentel	Luís Pedro Machado Sampaio de Sousa Pimentel	Luís	Pedro|Machado|Sampaio|de|Sousa|Pimentel	-	-	2011-06-20/2015-10-22|2015-10-23/2019-10-24	GP-PSD[-/-]	PSD[-/-]	M	1970-04-16	-	-	-	-	-	-	-
PT	LuísPedroRussodaMotaSoares	Luís Pedro Russo da Mota Soares	Luís	Pedro|Russo|da|Mota|Soares	-	2011-06-21/2013-07-23|2013-07-24/2015-10-29|2015-10-30/2015-11-25	-	GP-CDS-PP[-/-]	CDS-PP[-/-]	M	1974-05-29	-	-	-	-	-	-	-
PT	LuísValentimPereiraMonteiro	Luís Valentim Pereira Monteiro	Luís	Valentim|Pereira|Monteiro	-	-	2015-10-23/2019-10-24|2019-10-25/2022-03-28	GP-BE[-/-]	BE[-/-]	M	1993-01-29	-	-	-	-	-	-	-
PT	LuísaMariaNevesSalgueiro	Luísa Maria Neves Salgueiro	Luísa	Maria|Neves|Salgueiro	-	-	2011-06-20/2015-10-22|2015-10-23/2019-10-24	GP-PS[-/-]	PS[-/-]	F	1968-01-02	-	-	-	-	-	-	-
PT	ÁlvaroAntónioMagalhãesFerrãodeCastello-Branco	Álvaro António Magalhães Ferrão de Castello-Branco	Álvaro	António|Magalhães|Ferrão|de|Castello-Branco	-	-	2015-10-23/2019-10-24	GP-CDS-PP[-/-]	CDS-PP[-/-]	M	1961-04-16	-	-	-	-	-	-	-
PT	ÁlvaroFernandoSantosAlmeida	Álvaro Fernando Santos Almeida	Álvaro	Fernando|Santos|Almeida	-	-	2019-10-25/2022-03-28	GP-PSD[-/-]	PSD[-/-]	M	1964-11-17	-	-	-	-	-	-	-
PT	ÁlvaroManuelReisBatista	Álvaro Manuel Reis Batista	Álvaro	Manuel|Reis|Batista	-	-	2015-10-23/2019-10-24	GP-PSD[-/-]	PSD[-/-]	M	1959-12-25	-	-	-	-	-	-	-
PT	ÁlvaroNovo	Álvaro Novo	Álvaro	Novo	-	-	-	GP-PS[-/-]	PS[-/-]	M	-	-	-	-	-	-	-	-
PT	ManuelAntónioAzenhaSantosPereira	Manuel António Azenha Santos Pereira	Manuel	António|Azenha|Santos|Pereira	-	-	2019-10-25/2022-03-28	GP-BE[-/-]	BE[-/-]	M	1974-10-13	-	-	-	-	-	-	-
PT	ManuelAntóniodosSantosAfonso	Manuel António dos Santos Afonso	Manuel	António|dos|Santos|Afonso	-	-	2019-10-25/2022-03-28	GP-PS[-/-]	PS[-/-]	M	1950-12-01	-	-	-	-	-	-	-
PT	ManuelAntónioGonçalvesMotadaSilva	Manuel António Gonçalves Mota da Silva	Manuel	António|Gonçalves|Mota|da|Silva	-	-	2011-06-20/2015-10-22	GP-PS[-/-]	PS[-/-]	M	1972-05-01	-	-	-	-	-	-	-
PT	ManuelAugustoMeirinhoMartins	Manuel Augusto Meirinho Martins	Manuel	Augusto|Meirinho|Martins	-	-	2011-06-20/2015-10-22	GP-PSD[-/-]	PSD[-/-]	M	1963-11-08	-	-	-	-	-	-	-
PT	ManueldeHerédiaCaldeiraCabral	Manuel de Herédia Caldeira Cabral	Manuel	de|Herédia|Caldeira|Cabral	-	2015-11-26/2018-10-14	2018-10-15/2019-06-17	GP-PS[-/-]	PS[-/-]	M	1968-04-28	-	-	-	-	-	-	-
PT	ManuelDelgado	Manuel Delgado	Manuel	Delgado	-	-	-	GP-PS[-/-]	PS[-/-]	M	-	-	-	-	-	-	-	-
PT	ManuelFerreiraTeixeira	Manuel Ferreira Teixeira	Manuel	Ferreira|Teixeira	-	-	-	GP-PSD[-/-]	PSD[-/-]	M	-	-	-	-	-	-	-	-
PT	ManuelFialhoIsaac	Manuel Fialho Isaac	Manuel	Fialho|Isaac	-	-	2011-06-20/2015-10-22|2015-10-23/2019-10-24	GP-CDS-PP[-/-]	CDS-PP[-/-]	M	1960-01-26	-	-	-	-	-	-	-
PT	ManuelFilipeCorreiadeJesus	Manuel Filipe Correia de Jesus	Manuel	Filipe|Correia|de|Jesus	-	-	2011-06-20/2015-10-22	GP-PSD[-/-]	PSD[-/-]	M	1941-12-16	-	-	-	-	-	-	-
PT	ManuelFranciscoPizarrodeSampaioeCastro	Manuel Francisco Pizarro de Sampaio e Castro	Manuel	Francisco|Pizarro|de|Sampaio|e|Castro	-	-	2011-06-20/2014-01-01	GP-PS[-/-]	PS[-/-]	M	1964-02-02	-	-	-	-	-	-	-
PT	ManuelFredericoTojaldeValsassinaHeitor	Manuel Frederico Tojal de Valsassina Heitor	Manuel	Frederico|Tojal|de|Valsassina|Heitor	-	2015-11-26/2019-10-25|2019-10-26/2022-03-28	-	-	Independente[-/-]	M	1958-09-21	-	-	-	-	-	-	-
PT	ManuelJoaquimBarataFrexes	Manuel Joaquim Barata Frexes	Manuel	Joaquim|Barata|Frexes	-	-	2015-10-23/2019-10-24	GP-PSD[-/-]	PSD[-/-]	M	1956-10-10	-	-	-	-	-	-	-
PT	ManuelJosédeFariaSeabraMonteiro	Manuel José de Faria Seabra Monteiro	Manuel	José|de|Faria|Seabra|Monteiro	-	-	2011-06-20/2014-01-01	GP-PS[-/-]	PS[-/-]	M	1962-07-28	-	2014-01-01	-	-	-	-	-
