Country	orgType	orgID	AbbrName	FullName	From	To	Orientation-LR	Wikipedia	CHES-ID
HR	parliamentaryGroup	party.SDAH	SDAH	Stranka demokratske akcije Hrvatske	-	-	Centre-right	https://en.wikipedia.org/wiki/Party_of_Democratic_Action_of_Croatia	-
HR	parliamentaryGroup	party.SDP	SDP	Socijaldemokratska partija Hrvatske	-	-	Centre-left	https://en.wikipedia.org/wiki/Social_Democratic_Party_of_Croatia	SDP
HR	parliamentaryGroup	party.SDSS	SDSS	Samostalna demokratska srpska stranka	-	-	Centre-left	https://en.wikipedia.org/wiki/Independent_Democratic_Serb_Party	SDSS
HR	parliamentaryGroup	party.HRVATSKI_LABURISTI	Hrvatski laburisti	Hrvatski laburisti – Stranka rada	-	-	Centre-left to left	https://en.wikipedia.org/wiki/Croatian_Labourists_–_Labour_Party	-
HR	parliamentaryGroup	party.HSD	HSD	Hrvatski socijaldemokrati	-	-	Centre-left	https://sh.wikipedia.org/wiki/Socijaldemokrati_(Hrvatska)	-
HR	parliamentaryGroup	party.BDSH	BDSH	Bošnjačka demokratska stranka Hrvatske	-	-	Left	https://en.wikipedia.org/wiki/Bosniak_Democratic_Party_of_Croatia	-
HR	parliamentaryGroup	party.HGS	HGS	Hrvatska građanska stranka	-	-	Right	https://en.wikipedia.org/wiki/Croatian_Civic_Party	-
HR	parliamentaryGroup	party.HSP_AS	HSP AS	Hrvatska stranka prava dr. Ante Starčević	-	-	Far-right	https://en.wikipedia.org/wiki/Croatian_Party_of_Rights_Dr._Ante_Star%C4%8Devi%C4%87	HSP-AS
HR	parliamentaryGroup	party.ID	ID	Istarski demokrati	-	-	Centre to centre-left	https://en.wikipedia.org/wiki/Istrian_Democratic_Assembly	-
HR	parliamentaryGroup	party.NAPRIJED_HRVATSKA	Naprijed Hrvatska!	Naprijed Hrvatska!	-	-	Centre-left	https://en.wikipedia.org/wiki/Forward_Croatia-Progressive_Alliance	-
HR	parliamentaryGroup	party.NOVI_VAL	Novi val	Novi val - Stranka razvoja	-	-	-	-	-
HR	parliamentaryGroup	party.ORAH	ORaH	Održivi razvoj Hrvatske	-	-	Centre-left to left	https://en.wikipedia.org/wiki/Sustainable_Development_of_Croatia	ORaH
HR	parliamentaryGroup	party.REFORMISTI	Reformisti	Narodna stranka–Reformisti	-	-	Centre	https://en.wikipedia.org/wiki/People's_Party_–_Reformists	-
HR	parliamentaryGroup	party.BM365	BM365	Bandić Milan 365 - Stranka rada i solidarnosti	-	-	Centre-left	https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_%E2%80%93_Labour_and_Solidarity_Party	MB 365
HR	parliamentaryGroup	party.BUZ	BUZ	Blok umirovljenici zajedno	-	-	Centre	https://hr.wikipedia.org/wiki/Blok_umirovljenici_zajedno	-
HR	parliamentaryGroup	party.HDS	HDS	Hrvatska demokršćanska stranka	-	-	Centre-right to right	https://en.wikipedia.org/wiki/Croatian_Demochristian_Party	-
HR	parliamentaryGroup	party.HRAST	HRAST	Hrvatski rast	-	-	Right	https://en.wikipedia.org/wiki/Croatian_Growth	-
HR	parliamentaryGroup	party.HRID	HRID	Hrvatska inicijativa za dijalog	-	-	-	-	-
HR	parliamentaryGroup	party.MOST	MOST	Most nezavisnih lista	-	-	Centre-right to right	https://en.wikipedia.org/wiki/The_Bridge_(Croatia)	Most
HR	parliamentaryGroup	party.NLSP	NLSP	Nezavisna lista Stipe Petrina	-	-	-	-	-
HR	parliamentaryGroup	party.PH	PH	Promijenimo Hrvatsku!	-	-	-	-	-
HR	parliamentaryGroup	party.ŽIVI_ZID	Živi zid	Živi zid	-	-	-	https://en.wikipedia.org/wiki/The_Key_of_Croatia	ZZ
HR	parliamentaryGroup	party.GLAS	GLAS	Građansko-liberalni savez	-	-	Centre-left	https://en.wikipedia.org/wiki/Civic_Liberal_Alliance	-
HR	parliamentaryGroup	party.SMSH	SMSH	Stranka međugeneracijske solidarnosti Hrvatske	-	-	-	-	-
HR	parliamentaryGroup	party.SNAGA	SNAGA	SNAGA - Stranka narodnog i građanskog aktivizma	-	-	-	-	-
HR	parliamentaryGroup	party.DP	DP	Domovinski pokret	-	-	Right to far-right	https://en.wikipedia.org/wiki/Homeland_Movement_(Croatia)	-
HR	parliamentaryGroup	party.ZK	ZK	Zeleno–lijeva koalicija	-	-	Left	https://en.wikipedia.org/wiki/Green–Left_Coalition	-
HR	parliamentaryGroup	party.SIP	SIP	Stranka s imenom i prezimenom	-	-	Centre	https://en.wikipedia.org/wiki/Party_with_a_First_and_Last_Name	-
HR	parliamentaryGroup	party.PAMETNO	Pametno	Pametno	-	-	Centre	https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)	-
HR	parliamentaryGroup	party.FOKUS	Fokus	Fokus na bitno	-	-	Centre to centre-right	https://en.wikipedia.org/wiki/Focus_(Croatian_political_party)	-
HR	parliamentaryGroup	party.NEZAVISNI	nezavisni	nezavisni	-	-	-	-	-
HR	parliamentaryGroup	party.HS	HS	Hrvatski Suverenisti	-	-	Right	https://en.wikipedia.org/wiki/Croatian_Sovereignists	-
HR	parliamentaryGroup	party.HKS	HKS	Hrvatska konzervativna stranka	-	-	Right	https://en.wikipedia.org/wiki/Croatian_Conservative_Party	HKS
HU	government	GOV	GOV	Government of Hungary	1990-05-23	-	-	-	-
HU	parliament	OGY	OGY	Hungarian Parliament	1990-05-02	-	-	-	-
HU	politicalParty	party.Fidesz	Fidesz	Fidesz – Hungarian Civic Alliance	1988-03-30	-	Right to far-right	https://en.wikipedia.org/wiki/Fidesz	Fidesz-M Fidesz Fidesz-KDNP
HU	politicalParty	party.KDNP	KDNP	Christian Democratic People's Party	1944-10-13	-	Right	https://en.wikipedia.org/wiki/Christian_Democratic_People's_Party_(Hungary)	KDNP
HU	politicalParty	party.MSZP	MSZP	Hungarian Socialist Party	1989-11-21	-	Centre-left	https://en.wikipedia.org/wiki/Hungarian_Socialist_Party	MSzP MSZP
HU	politicalParty	party.EGYUTT	EGYÜTT	Together – Party for a New Era	2013-03-08	2018-06-02	Centre	https://en.wikipedia.org/wiki/Together_(Hungary)	E14
HU	politicalParty	party.DK	DK	Democratic Coalition	2011-10-22	-	Centre-left	https://en.wikipedia.org/wiki/Democratic_Coalition_(Hungary)	DK
HU	politicalParty	party.Parbeszed	Párbeszéd	Dialogue for Hungary	2013-02-17	-	Centre-left to left	https://en.wikipedia.org/wiki/Dialogue_–_The_Greens'_Party	-
HU	politicalParty	party.MLP	MLP	Hungarian Liberal Party	2013-04-27	-	Centre to centre-right	https://en.wikipedia.org/wiki/Hungarian_Liberal_Party	-
HU	politicalParty	party.JOBBIK	JOBBIK	Movement for a Better Hungary	2003-10-24	-	Centre-right	https://en.wikipedia.org/wiki/Jobbik	JOBBIK
HU	politicalParty	party.LMP1	LMP	Politics Can Be Different	2009-02-14	2020-02-01	Centre to centre-left	https://en.wikipedia.org/wiki/LMP_–_Hungary's_Green_Party	LMP
HU	politicalParty	party.LMP2	LMP	LMP – Hungary's Green Party	2020-02-01	-	Centre to centre-left	https://en.wikipedia.org/wiki/LMP_–_Hungary's_Green_Party	LMP
HU	politicalParty	party.MNOO	MNOÖ	National Self-Government of Germans in Hungary	1995-03-11	-	Centre-right	https://en.wikipedia.org/wiki/National_Self-Government_of_Germans_in_Hungary	-
HU	politicalParty	party.Momentum	Momentum	Momentum Movement	2017-03-04	-	Centre	https://en.wikipedia.org/wiki/Momentum_Movement	MM
HU	politicalParty	party.MiHazank	Mi Hazánk	Our Homeland Movement	2018-06-23	-	Far-right	https://en.wikipedia.org/wiki/Our_Homeland_Movement	-
HU	politicalParty	party.UK	ÚK	New Beginning	2016-04-20	-	Centre to centre-right	https://en.wikipedia.org/wiki/New_Start_(Hungary)	-
HU	politicalParty	party.Szolidaritas	Szolidaritás	Hungarian Solidarity Movement	2011-10-01	-	Centre-left	https://en.wikipedia.org/wiki/Hungarian_Solidarity_Movement	-
HU	politicalParty	party.Volner	Volner	Volner Party	2020-09-19	2022-05-08	Far-right	https://en.wikipedia.org/wiki/János_Volner	-
HU	politicalParty	party.Huxit	Huxit	Huxit Party	2022-05-08	-	Far-right	https://en.wikipedia.org/wiki/János_Volner	-
HU	parliamentaryGroup	parliamentaryGroup.Fidesz.7	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	2014-05-06	2018-05-07	Right to far-right	https://en.wikipedia.org/wiki/Fidesz	Fidesz
HU	parliamentaryGroup	parliamentaryGroup.KDNP.7	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	2014-05-06	2018-05-07	Right	https://en.wikipedia.org/wiki/Christian_Democratic_People's_Party_(Hungary)	KDNP
HU	parliamentaryGroup	parliamentaryGroup.MSZP.7	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	2014-05-06	2018-05-07	Centre-left	https://en.wikipedia.org/wiki/Hungarian_Socialist_Party	MSZP
HU	parliamentaryGroup	parliamentaryGroup.JOBBIK.7	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	2014-05-06	2018-05-07	Centre-right	https://en.wikipedia.org/wiki/Jobbik	JOBBIK
HU	parliamentaryGroup	parliamentaryGroup.LMP.7	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	2014-05-06	2018-05-07	Centre to centre-left	https://en.wikipedia.org/wiki/LMP_–_Hungary's_Green_Party	LMP
HU	parliamentaryGroup	parliamentaryGroup.DK.8	DK-frakció	Parliamentary group of the Democratic Coalition in the 8th parliamentary term	2018-05-08	2022-05-01	Centre-left	https://en.wikipedia.org/wiki/Democratic_Coalition_(Hungary)	DK
HU	parliamentaryGroup	parliamentaryGroup.Parbeszed.8	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 8th parliamentary term	2018-05-08	2022-05-01	Centre-left to left	https://en.wikipedia.org/wiki/Dialogue_–_The_Greens'_Party	-
HU	parliamentaryGroup	parliamentaryGroup.Fidesz.8	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	2018-05-08	2022-05-01	Right to far-right	https://en.wikipedia.org/wiki/Fidesz	Fidesz
HU	parliamentaryGroup	parliamentaryGroup.KDNP.8	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	2018-05-08	2022-05-01	Right	https://en.wikipedia.org/wiki/Christian_Democratic_People's_Party_(Hungary)	KDNP
HU	parliamentaryGroup	parliamentaryGroup.MSZP.8	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	2018-05-08	2022-05-01	Centre-left	https://en.wikipedia.org/wiki/Hungarian_Socialist_Party	MSZP
HU	parliamentaryGroup	parliamentaryGroup.JOBBIK.8	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	2018-05-08	2022-05-01	Centre-right	https://en.wikipedia.org/wiki/Jobbik	JOBBIK
HU	parliamentaryGroup	parliamentaryGroup.LMP.8	LMP-frakció	Parliamentary group of the Politics Can be Different in the 8th parliamentary term	2018-05-08	2022-05-01	Centre to centre-left	https://en.wikipedia.org/wiki/LMP_–_Hungary's_Green_Party	LMP
HU	parliamentaryGroup	parliamentaryGroup.Fidesz.9	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	2022-05-02	-	Right to far-right	https://en.wikipedia.org/wiki/Fidesz	Fidesz
HU	parliamentaryGroup	parliamentaryGroup.KDNP.9	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	2022-05-02	-	Right	https://en.wikipedia.org/wiki/Christian_Democratic_People's_Party_(Hungary)	KDNP
HU	parliamentaryGroup	parliamentaryGroup.MSZP.9	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 9th parliamentary term	2022-05-02	-	Centre-left	https://en.wikipedia.org/wiki/Hungarian_Socialist_Party	MSZP
HU	parliamentaryGroup	parliamentaryGroup.JOBBIK.9	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 9th parliamentary term	2022-05-02	-	Centre-right	https://en.wikipedia.org/wiki/Jobbik	JOBBIK
HU	parliamentaryGroup	parliamentaryGroup.LMP.9	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	2022-05-02	-	Centre to centre-left	https://en.wikipedia.org/wiki/LMP_–_Hungary's_Green_Party	LMP
HU	parliamentaryGroup	parliamentaryGroup.DK.9	DK-frakció	Parliamentary group of the Democratic Coalition in the 9th parliamentary term	2022-05-02	-	Centre-left	https://en.wikipedia.org/wiki/Democratic_Coalition_(Hungary)	DK
HU	parliamentaryGroup	parliamentaryGroup.Parbeszed.9	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 9th parliamentary term	2022-05-02	-	Centre-left to left	https://en.wikipedia.org/wiki/Dialogue_–_The_Greens'_Party	-
HU	parliamentaryGroup	parliamentaryGroup.Momentum.9	Momentum-frakció	Parliamentary group of the Momentum Movement in the 9th parliamentary term	2022-05-02	-	Centre	https://en.wikipedia.org/wiki/Momentum_Movement	-
HU	parliamentaryGroup	parliamentaryGroup.MiHazank.9	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	2022-05-02	-	Far-right	https://en.wikipedia.org/wiki/Our_Homeland_Movement	-
HU	ministry	ministry.Agrar	Agrar	Ministry of Agriculture	2018-05-18	-	-	-	-
HU	ministry	ministry.Bel	Bel	Ministry of Interior	2014-06-06	-	-	-	-
HU	ministry	ministry.Epites	Epites	Ministry for Construction and Investment	2022-05-24	2022-12-01	-	-	-
HU	ministry	ministry.EpitesKozl	EpitesKozl	Ministry for Construction and Transport	2022-12-01	-	-	-	-
HU	ministry	ministry.Hon	Hon	Ministry of Defence	2014-06-06	-	-	-	-
HU	ministry	ministry.Igazsag	Igazsag	Ministry of Justice	2014-06-06	-	-	-	-
HU	ministry	ministry.KIM	KIM	Ministry for Innovation and Technology	2022-05-24	-	-	-	-
HU	ministry	ministry.Kul	Kul	Ministry of Foreign Affairs and Trade	2014-06-06	-	-	-	-
HU	ministry	ministry.Kabi	Kabi	Cabinet Office of the Prime Minister	2015-10-01	-	-	-	-
HU	ministry	ministry.Min	Min	Prime Minister’s Office	2014-06-06	-	-	-	-
HU	ministry	ministry.Penz	Penz	Ministry of Finance	2018-05-18	-	-	-	-
HU	ministry	ministry.TIM	TIM	Ministry for Technology and Industry	2022-05-24	-	-	-	-
HU	ministry	ministry.Emmi	Emmi	Ministry of Human Capacities	2014-06-06	2022-05-23	-	-	-
HU	ministry	ministry.Fold	Fold	Ministry of Agriculture	2014-06-06	2018-05-17	-	-	-
HU	ministry	ministry.NGM	NGM	Ministry of National Economy	2014-06-06	2018-05-17	-	-	-
HU	ministry	ministry.NFM	NFM	Ministry of National Development	2014-06-06	2018-05-17	-	-	-
HU	ministry	ministry.ITM	ITM	Ministry for Innovation and Technology	2018-05-18	2022-05-23	-	-	-
HU	ministry	ministry.MinK	MinK	Prime Ministerial Government Office	2018-05-18	-	-	-	-
HU	ministry	ministry.Ener	Ener	Ministry for Energy	2022-12-01	-	-	-	-
HU	ngo	org.AB	AB	Constitutional Court of Hungary	-	-	-	-	-
HU	ngo	org.ASZ	ASZ	State Audit Office of Hungary	-	-	-	-	-
HU	committee	org.EUB	EUB	Committee on European Affairs	-	-	-	-	-
HU	committee	org.FFB	FFB	Committee on Sustainable Development	-	-	-	-	-
HU	committee	org.GB	GB	Committee on Economics	-	-	-	-	-
HU	ngo	org.GVH	GVH	Hungarian Competition Authority	-	-	-	-	-
HU	committee	org.HRB	HRB	Committee on Defence and Law Enforcement	-	-	-	-	-
HU	committee	org.HB	HB	Hungarikum Committee	-	-	-	-	-
HU	committee	org.IB	IB	Committee on Justice	-	-	-	-	-
HU	committee	org.KB	KB	Committee on Budget	-	-	-	-	-
HU	committee	org.KultB	KultB	Committee on Culture	-	-	-	-	-
HU	ngo	org.K	K	Curia of Hungary	-	-	-	-	-
HU	committee	org.KulB	KulB	Committee on Foreign Affairs	-	-	-	-	-
HU	ngo	org.LU	LU	Attorney General's Office	-	-	-	-	-
HU	ngo	org.MNB	MNB	Hungarian National Bank	-	-	-	-	-
HU	committee	org.MNB-fel	MNB-fel	Supervisory Board of the Hungarian National Bank	-	-	-	-	-
HU	committee	org.MNB-MT	MNB-MT	Monetary Council of the Hungarian National Bank	-	-	-	-	-
HU	committee	org.MNemzB	MNemzB	Committee on Nationalities in Hungary	-	-	-	-	-
HU	committee	org.MB	MB	Committee on Immunity	-	-	-	-	-
HU	committee	org.MezoB	MezoB	Committee on Agriculture	-	-	-	-	-
HU	ngo	org.NMHH	NMHH	National Media and Infocommunications Authority	-	-	-	-	-
HU	committee	org.NMHH-MT	NMHH-MT	Media Council of the National Media and Communications Authority	-	-	-	-	-
HU	committee	org.NOB	NOB	Committee on National Cohesion	-	-	-	-	-
HU	committee	org.NVB	NVB	National Election committee	-	-	-	-	-
HU	ngo	org.NVI	NVI	National Election Office	-	-	-	-	-
HU	committee	org.NB	NB	Committee on Social Welfare	-	-	-	-	-
HU	ngo	org.OBH	OBH	National Judicial Office	-	-	-	-	-
HU	committee	org.TB	TB	Committee on Legislation	-	-	-	-	-
HU	committee	org.VB	VB	Committee on Business Development	-	-	-	-	-
HU	committee	org.NVedB	NVedB	Commitee on National Security	-	-	-	-	-
HU	committee	org.KozK	KozK	Public Service Public Foundation Board of Trustees	-	-	-	-	-
